3296233,valbisenzio,Paola Floral Cashmere Scarf,"Sale $373.50
 (25% off)",Made in Italy,"47""W x 79""L ",,https://www.bloomingdales.com/shop/product/?ID=3296233,Jewelry & Accessories
3296233,valbisenzio,Paola Floral Cashmere Scarf,"Sale $373.50
 (25% off)",Made in Italy,"47""W x 79""L ",,https://www.bloomingdales.com/shop/product/?ID=3296233,Jewelry & Accessories
3421077,Fraas,Polka Dot Plissé Scarf,"Sale $28.80
 (40% off)",[''],"26""W x 71""L ",100% polyester,https://www.bloomingdales.com/shop/product/?ID=3421077,Jewelry & Accessories
3421077,Fraas,Polka Dot Plissé Scarf,"Sale $28.80
 (40% off)",[''],"26""W x 71""L ",100% polyester,https://www.bloomingdales.com/shop/product/?ID=3421077,Jewelry & Accessories
3238007,Fraas,Frayed-Edge Scarf,"Sale $28.80
 (40% off)",[''],"39""W x 79""L ",100% viscose,https://www.bloomingdales.com/shop/product/?ID=3238007,Jewelry & Accessories
3238007,Fraas,Frayed-Edge Scarf,"Sale $28.80
 (40% off)",[''],"39""W x 79""L ",100% viscose,https://www.bloomingdales.com/shop/product/?ID=3238007,Jewelry & Accessories
3388848,Burberry,Icon Stripe Gauze Scarf,$390.00,Made in Italy,"27.5""W x 86.5""L ",51% wool/49% mulberry silk,https://www.bloomingdales.com/shop/product/?ID=3388848,Jewelry & Accessories
3388848,Burberry,Icon Stripe Gauze Scarf,$390.00,Made in Italy,"27.5""W x 86.5""L ",51% wool/49% mulberry silk,https://www.bloomingdales.com/shop/product/?ID=3388848,Jewelry & Accessories
3330938,Max Mara,Hibiscus Print Silk Scarf,"Sale $238.00
 (30% off)",Made in Italy,"53""W x 75""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3330938,Jewelry & Accessories
3330938,Max Mara,Hibiscus Print Silk Scarf,"Sale $238.00
 (30% off)",Made in Italy,"53""W x 75""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3330938,Jewelry & Accessories
3387731,AQUA,Long Poncho - 100% Exclusive,$88.00,Made in India,,100% viscose,https://www.bloomingdales.com/shop/product/?ID=3387731,Jewelry & Accessories
3387731,AQUA,Long Poncho - 100% Exclusive,$88.00,Made in India,,100% viscose,https://www.bloomingdales.com/shop/product/?ID=3387731,Jewelry & Accessories
3296232,valbisenzio,Summer Joy Dip-Dye Cashmere Scarf,"Sale $373.50
 (25% off)",Made in Italy,"50""W x 83""L ",,https://www.bloomingdales.com/shop/product/?ID=3296232,Jewelry & Accessories
3296232,valbisenzio,Summer Joy Dip-Dye Cashmere Scarf,"Sale $373.50
 (25% off)",Made in Italy,"50""W x 83""L ",,https://www.bloomingdales.com/shop/product/?ID=3296232,Jewelry & Accessories
3099719,C by Bloomingdale's,Metallic-Stripe Scarf - 100% Exclusive,"Sale $100.80
 (40% off)",[''],"30""W x 71""L ",Cashmere/polyester,https://www.bloomingdales.com/shop/product/?ID=3099719,Jewelry & Accessories
3099719,C by Bloomingdale's,Metallic-Stripe Scarf - 100% Exclusive,"Sale $100.80
 (40% off)",[''],"30""W x 71""L ",Cashmere/polyester,https://www.bloomingdales.com/shop/product/?ID=3099719,Jewelry & Accessories
3075752,AQUA,Border-Stripe Floral Wool Scarf - 100% Exclusive,"Sale $46.80
 (40% off)",[''],"28""W x 71""L ",,https://www.bloomingdales.com/shop/product/?ID=3075752,Jewelry & Accessories
3075752,AQUA,Border-Stripe Floral Wool Scarf - 100% Exclusive,"Sale $46.80
 (40% off)",[''],"28""W x 71""L ",,https://www.bloomingdales.com/shop/product/?ID=3075752,Jewelry & Accessories
2556775,Eliza J,Tie-Front Shawl,"Now $39.20
 (20% off)",[''],,,https://www.bloomingdales.com/shop/product/?ID=2556775,Jewelry & Accessories
2556775,Eliza J,Tie-Front Shawl,"Now $39.20
 (20% off)",[''],,,https://www.bloomingdales.com/shop/product/?ID=2556775,Jewelry & Accessories
3283742,AQUA,Houndstooth Floral Scarf,"Sale $52.80
 (40% off)",Made in India,"28""W x 71""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3283742,Jewelry & Accessories
3283742,AQUA,Houndstooth Floral Scarf,"Sale $52.80
 (40% off)",Made in India,"28""W x 71""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3283742,Jewelry & Accessories
3331052,Echo,Flourish Floral Silk Scarf,"Sale $108.75
 (25% off)",[''],"36""W x 36""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3331052,Jewelry & Accessories
3331052,Echo,Flourish Floral Silk Scarf,"Sale $108.75
 (25% off)",[''],"36""W x 36""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3331052,Jewelry & Accessories
3388855,Burberry,Vintage Check Gauze Scarf,$390.00,Made in Italy,"27.5""W x 86.5""L ",51% wool/49% silk,https://www.bloomingdales.com/shop/product/?ID=3388855,Jewelry & Accessories
3388855,Burberry,Vintage Check Gauze Scarf,$390.00,Made in Italy,"27.5""W x 86.5""L ",51% wool/49% silk,https://www.bloomingdales.com/shop/product/?ID=3388855,Jewelry & Accessories
3123551,HOBBS LONDON,Hampstead Polka Dot Silk Scarf,"Sale $48.00
 (54% off)",Made in India,"31.5""W x 31.5""L ",,https://www.bloomingdales.com/shop/product/?ID=3123551,Women
3123551,HOBBS LONDON,Hampstead Polka Dot Silk Scarf,"Sale $48.00
 (54% off)",Made in India,"31.5""W x 31.5""L ",,https://www.bloomingdales.com/shop/product/?ID=3123551,Women
3123550,HOBBS LONDON,Eugenie Printed Silk Scarf,"Sale $48.00
 (54% off)",Made in India,"31.5""W x 31.5""L ",,https://www.bloomingdales.com/shop/product/?ID=3123550,Women
3123550,HOBBS LONDON,Eugenie Printed Silk Scarf,"Sale $48.00
 (54% off)",Made in India,"31.5""W x 31.5""L ",,https://www.bloomingdales.com/shop/product/?ID=3123550,Women
3235537,C by Bloomingdale's,Oversized Cashmere Travel Wrap - 100% Exclusive,"Sale $100.80
 (40% off)",[''],"30""W x 71""L",,https://www.bloomingdales.com/shop/product/?ID=3235537,Jewelry & Accessories
3235537,C by Bloomingdale's,Oversized Cashmere Travel Wrap - 100% Exclusive,"Sale $100.80
 (40% off)",[''],"30""W x 71""L",,https://www.bloomingdales.com/shop/product/?ID=3235537,Jewelry & Accessories
3055387,C by Bloomingdale's,Metallic Wrap - 100% Exclusive,"Sale $100.80
 (40% off)",[''],"29""W x 72""L ",Cashmere/polyester,https://www.bloomingdales.com/shop/product/?ID=3055387,Jewelry & Accessories
